contractSymbol;Last Trade Date (EDT);strike;lastPrice;bid;ask;change;percentChange;volume;openInterest;impliedVolatility;inTheMoney;type;expiration;days_to_exp;258.02
AAPL270617P00065000;8/25/2025 1:07 PM;65;0.38;0.31;0.4;0;0.00%;1;29;48.39%;FALSE;put;17/06/2027;620;
AAPL270617P00070000;9/24/2025 10:33 AM;70;0.41;0.38;0.44;0;0.00%;6;20;46.48%;FALSE;put;17/06/2027;620;
AAPL270617P00075000;9/29/2025 10:15 AM;75;0.46;0.44;0.51;0;0.00%;20;423;45.09%;FALSE;put;17/06/2027;620;
AAPL270617P00080000;9/26/2025 11:50 AM;80;0.54;0.52;0.59;0;0.00%;2;154;43.80%;FALSE;put;17/06/2027;620;
AAPL270617P00085000;9/23/2025 1:23 PM;85;0.61;0.6;0.68;0;0.00%;2;69;42.60%;FALSE;put;17/06/2027;620;
AAPL270617P00090000;9/25/2025 11:00 AM;90;0.73;0.7;0.78;0;0.00%;2;61;41.46%;FALSE;put;17/06/2027;620;
AAPL270617P00095000;9/24/2025 9:59 AM;95;0.87;0.81;0.9;0;0.00%;12;157;40.43%;FALSE;put;17/06/2027;620;
AAPL270617P00100000;10/02/2025 12:10;100;0.94;0.95;1.03;0;0.00%;1;1,165;39.43%;FALSE;put;17/06/2027;620;
AAPL270617P00105000;9/29/2025 10:08 AM;105;1.14;1.09;1.18;0;0.00%;7;431;38.50%;FALSE;put;17/06/2027;620;
AAPL270617P00110000;10/01/2025 13:01;110;1.29;1.25;1.35;0;0.00%;7;74;37.63%;FALSE;put;17/06/2027;620;
AAPL270617P00115000;10/01/2025 13:08;115;1.49;1.44;1.54;0;0.00%;5;46;36.80%;FALSE;put;17/06/2027;620;
AAPL270617P00120000;10/01/2025 15:29;120;1.71;1.65;1.75;0;0.00%;23;436;36.00%;FALSE;put;17/06/2027;620;
AAPL270617P00125000;9/30/2025 2:16 PM;125;1.98;1.89;1.99;0;0.00%;12;532;35.25%;FALSE;put;17/06/2027;620;
AAPL270617P00130000;9/30/2025 2:23 PM;130;2.28;2.14;2.25;0;0.00%;13;402;34.52%;FALSE;put;17/06/2027;620;
AAPL270617P00135000;10/01/2025 13:16;135;2.49;2.42;2.59;0;0.00%;5;468;33.96%;FALSE;put;17/06/2027;620;
AAPL270617P00140000;10/02/2025 13:05;140;2.77;2.76;2.87;0;0.00%;20;180;33.15%;FALSE;put;17/06/2027;620;
AAPL270617P00145000;10/02/2025 13:56;145;3.15;3.1;3.25;0;0.00%;3;212;32.55%;FALSE;put;17/06/2027;620;
AAPL270617P00150000;9/29/2025 3:40 PM;150;3.65;3.5;3.65;0;0.00%;18;2,268;31.92%;FALSE;put;17/06/2027;620;
AAPL270617P00155000;10/01/2025 13:00;155;4;3.9;4.1;0;0.00%;1;151;31.34%;FALSE;put;17/06/2027;620;
AAPL270617P00160000;10/01/2025 13:06;160;4.5;4.4;4.55;0;0.00%;3;1,189;30.68%;FALSE;put;17/06/2027;620;
AAPL270617P00165000;10/02/2025 12:02;165;4.94;4.9;5.1;0;0.00%;2;1,289;30.14%;FALSE;put;17/06/2027;620;
AAPL270617P00170000;10/03/2025 12:54;170;5.55;5.5;5.65;-0.11;-1.94%;1;1,448;29.54%;FALSE;put;17/06/2027;620;
AAPL270617P00175000;10/02/2025 12:02;175;6.12;6.15;6.3;0;0.00%;2;1,131;29.02%;FALSE;put;17/06/2027;620;
AAPL270617P00180000;10/01/2025 15:18;180;7;6.8;7;0;0.00%;17;2,251;28.50%;FALSE;put;17/06/2027;620;
AAPL270617P00185000;10/01/2025 15:13;185;7.75;7.55;7.75;0;0.00%;13;389;27.98%;FALSE;put;17/06/2027;620;
AAPL270617P00190000;10/01/2025 15:29;190;8.7;8.4;8.55;0;0.00%;17;744;27.45%;FALSE;put;17/06/2027;620;
AAPL270617P00195000;10/02/2025 14:26;195;9.35;9.3;9.45;-0.05;-0.53%;1;2,579;26.96%;FALSE;put;17/06/2027;620;
AAPL270617P00200000;10/03/2025 14:06;200;10.55;10.25;10.45;0.09;0.86%;8;3,830;26.52%;FALSE;put;17/06/2027;620;
AAPL270617P00210000;10/02/2025 14:33;210;12.65;12.45;12.65;0;0.00%;70;1,212;25.60%;FALSE;put;17/06/2027;620;
AAPL270617P00220000;10/03/2025 14:40;220;15.01;14.95;15.15;-0.16;-1.05%;2;1,034;24.66%;FALSE;put;17/06/2027;620;
AAPL270617P00230000;10/03/2025 15:53;230;18.13;17.8;18.1;0;0.00%;13;807;23.80%;FALSE;put;17/06/2027;620;
AAPL270617P00240000;10/03/2025 14:59;240;21.3;21.2;21.45;-0.25;-1.16%;53;314;22.95%;FALSE;put;17/06/2027;620;
AAPL270617P00250000;10/03/2025 15:17;250;25.15;24.85;25.2;-0.1;-0.40%;9;294;22.06%;FALSE;put;17/06/2027;620;
AAPL270617P00260000;10/03/2025 15:36;260;29.46;29.2;29.5;0;0.00%;59;413;21.23%;TRUE;put;17/06/2027;620;
AAPL270617P00270000;10/03/2025 15:32;270;34.25;33.95;34.3;0.01;0.03%;19;688;20.39%;TRUE;put;17/06/2027;620;
AAPL270617P00280000;10/03/2025 15:33;280;39.45;39.2;39.6;-0.06;-0.15%;18;702;19.52%;TRUE;put;17/06/2027;620;
AAPL270617P00290000;10/03/2025 15:35;290;45.3;44.75;45.5;-0.4;-0.88%;8;40;18.68%;TRUE;put;17/06/2027;620;
AAPL270617P00300000;10/03/2025 15:15;300;51.75;50.45;51.95;-0.03;-0.06%;15;55;17.80%;TRUE;put;17/06/2027;620;
AAPL270617P00310000;10/03/2025 12:52;310;58.23;58.4;58.95;-0.67;-1.14%;6;119;16.87%;TRUE;put;17/06/2027;620;
AAPL270617P00320000;10/03/2025 12:51;320;65.74;66;67.5;-1.84;-2.72%;6;5;16.98%;TRUE;put;17/06/2027;620;
AAPL270617P00330000;10/01/2025 13:42;330;75.75;74.1;74.65;0;0.00%;2;6;14.84%;TRUE;put;17/06/2027;620;
AAPL270617P00340000;9/26/2025 11:35 AM;340;85.25;82.5;84.1;0;0.00%;2;2;15.18%;TRUE;put;17/06/2027;620;
AAPL270617P00350000;2/21/2025 10:53 AM;350;104.7;126.05;130.95;0;0.00%;1;0;49.48%;TRUE;put;17/06/2027;620;
AAPL270617P00360000;10/03/2025 11:05;360;102.14;100.75;103.35;-61.28;-37.50%;6;0;15.87%;TRUE;put;17/06/2027;620;
AAPL270617P00380000;5/22/2025 2:40 PM;380;178.27;176.5;181.5;0;0.00%;2;0;67.50%;TRUE;put;17/06/2027;620;
AAPL270617P00390000;2/19/2025 12:07 PM;390;144.62;169;174;0;0.00%;4;0;55.76%;TRUE;put;17/06/2027;620;
AAPL270617P00400000;6/23/2025 2:14 PM;400;198;143.5;145.65;0;0.00%;10;0;24.13%;TRUE;put;17/06/2027;620;
AAPL270617P00410000;2/14/2025 9:39 AM;410;166.68;194.5;199.45;0;0.00%;3;0;62.49%;TRUE;put;17/06/2027;620;
AAPL270617P00420000;9/22/2025 12:00 PM;420;164;160.85;163.15;0;0.00%;20;0;20.68%;TRUE;put;17/06/2027;620;
AAPL270617P00430000;02/12/2025 09:45;430;198.33;215.5;220.5;0;0.00%;3;0;65.65%;TRUE;put;17/06/2027;620;
AAPL270617P00440000;03/03/2025 09:30;440;197.65;0;0;0;0.00%;1;0;0.00%;TRUE;put;17/06/2027;620;
AAPL270617P00450000;09/12/2025 09:46;450;220.65;190.85;193.15;0;0.00%;15;0;22.95%;TRUE;put;17/06/2027;620;
AAPL271217C00050000;9/23/2025 9:49 AM;50;209.5;209;214;0;0.00%;6;239;74.77%;TRUE;call;17/12/2027;803;
AAPL271217C00055000;9/22/2025 2:32 PM;55;203;204.5;209.5;0;0.00%;3;326;72.77%;TRUE;call;17/12/2027;803;
AAPL271217C00060000;9/22/2025 2:43 PM;60;199.76;200;204.5;0;0.00%;46;252;69.79%;TRUE;call;17/12/2027;803;
AAPL271217C00065000;09/08/2025 12:54;65;176.2;195.5;200;0;0.00%;4;21;67.99%;TRUE;call;17/12/2027;803;
AAPL271217C00070000;09/11/2025 12:19;70;163.6;190.5;195.5;0;0.00%;1;104;65.36%;TRUE;call;17/12/2027;803;
AAPL271217C00075000;08/07/2025 10:40;75;148.9;184;187.9;0;0.00%;1;71;54.49%;TRUE;call;17/12/2027;803;
AAPL271217C00080000;9/26/2025 9:44 AM;80;182.17;181.5;186.45;0;0.00%;100;201;62.02%;TRUE;call;17/12/2027;803;
AAPL271217C00085000;9/19/2025 12:43 PM;85;166.75;177.05;182;0;0.00%;1;286;60.58%;TRUE;call;17/12/2027;803;
AAPL271217C00090000;09/03/2025 10:24;90;153.85;173;177.45;0;0.00%;1;39;59.53%;TRUE;call;17/12/2027;803;
AAPL271217C00095000;09/10/2025 14:10;95;139.75;168.5;172.85;0;0.00%;2;70;57.86%;TRUE;call;17/12/2027;803;
AAPL271217C00100000;10/03/2025 15:15;100;166;164;169;3.05;1.87%;4;397;57.04%;TRUE;call;17/12/2027;803;
AAPL271217C00105000;9/30/2025 9:55 AM;105;158.58;159.5;164.4;0;0.00%;1;62;55.42%;TRUE;call;17/12/2027;803;
AAPL271217C00110000;9/22/2025 3:04 PM;110;154.85;155;159.35;0;0.00%;1;175;53.41%;TRUE;call;17/12/2027;803;
AAPL271217C00115000;9/24/2025 2:38 PM;115;146.55;150.5;155.5;0;0.00%;2;389;52.57%;TRUE;call;17/12/2027;803;
AAPL271217C00120000;10/03/2025 12:18;120;149.93;146.55;150.95;4.88;3.36%;110;237;51.58%;TRUE;call;17/12/2027;803;
AAPL271217C00125000;10/02/2025 15:02;125;144.05;142.3;147;0;0.00%;11;439;50.80%;TRUE;call;17/12/2027;803;
AAPL271217C00130000;10/03/2025 12:39;130;140.55;138.4;141.75;1.29;0.93%;10;368;51.78%;TRUE;call;17/12/2027;803;
AAPL271217C00135000;9/25/2025 9:30 AM;135;132.48;133.5;137.5;0;0.00%;2;115;50.62%;TRUE;call;17/12/2027;803;
AAPL271217C00140000;10/01/2025 10:37;140;128.9;129.05;133.95;0;0.00%;300;564;50.41%;TRUE;call;17/12/2027;803;
AAPL271217C00145000;9/29/2025 3:59 PM;145;122.95;125.5;129.65;0;0.00%;9;528;49.16%;TRUE;call;17/12/2027;803;
AAPL271217C00150000;10/03/2025 15:21;150;123.09;121.25;125.45;0.71;0.58%;2;773;48.04%;TRUE;call;17/12/2027;803;
AAPL271217C00155000;9/30/2025 9:55 AM;155;116.15;117.25;121.35;0;0.00%;2;160;47.04%;TRUE;call;17/12/2027;803;
AAPL271217C00160000;10/02/2025 15:17;160;114.35;113.3;117.5;0;0.00%;51;407;46.31%;TRUE;call;17/12/2027;803;
AAPL271217C00165000;9/29/2025 9:50 AM;165;111.4;109.8;112.15;3.55;3.29%;1;364;43.92%;TRUE;call;17/12/2027;803;
AAPL271217C00170000;9/29/2025 10:23 AM;170;103.93;105.8;108.4;0;0.00%;4;716;43.31%;TRUE;call;17/12/2027;803;
AAPL271217C00175000;10/02/2025 10:45;175;101.67;102.05;105.3;0;0.00%;1;430;43.31%;TRUE;call;17/12/2027;803;
AAPL271217C00180000;10/03/2025 11:44;180;99.95;98.05;100.45;2.85;2.94%;2;1,026;41.52%;TRUE;call;17/12/2027;803;
AAPL271217C00185000;10/03/2025 15:45;185;95.39;94.3;96.65;1.37;1.46%;5;2,608;40.77%;TRUE;call;17/12/2027;803;
AAPL271217C00190000;10/03/2025 15:53;190;91.5;90.8;92.85;0.05;0.05%;2;1,146;40.00%;TRUE;call;17/12/2027;803;
AAPL271217C00195000;10/03/2025 12:47;195;88.55;87.2;89.1;1.65;1.90%;1;489;39.24%;TRUE;call;17/12/2027;803;
AAPL271217C00200000;10/03/2025 11:02;200;84.15;83.6;85.65;0.07;0.08%;5;4,781;38.71%;TRUE;call;17/12/2027;803;
AAPL271217C00205000;10/03/2025 10:50;205;81;80.1;82;0;0.00%;25;1,174;37.98%;TRUE;call;17/12/2027;803;
AAPL271217C00210000;10/03/2025 15:21;210;77.24;76.65;78.55;-0.06;-0.08%;5;1,145;37.38%;TRUE;call;17/12/2027;803;
AAPL271217C00215000;10/03/2025 15:21;215;73.94;73.25;75.3;1.66;2.30%;12;1,167;36.90%;TRUE;call;17/12/2027;803;
AAPL271217C00220000;10/03/2025 15:54;220;70.35;70;71.8;0.05;0.07%;54;1,775;36.19%;TRUE;call;17/12/2027;803;
AAPL271217C00225000;10/03/2025 14:53;225;67.84;66.75;68.7;1.42;2.14%;19;2,485;35.76%;TRUE;call;17/12/2027;803;
AAPL271217C00230000;10/03/2025 11:34;230;64.06;63.65;65.45;-0.44;-0.68%;20;2,228;35.16%;TRUE;call;17/12/2027;803;
AAPL271217C00235000;10/03/2025 12:36;235;61.03;60.65;62;0.08;0.13%;24;584;34.39%;TRUE;call;17/12/2027;803;
AAPL271217C00240000;10/03/2025 11:59;240;58.44;57.6;59.75;0.75;1.30%;1;822;34.44%;TRUE;call;17/12/2027;803;
AAPL271217C00245000;10/02/2025 14:03;245;55.72;54.9;56.55;0.63;1.14%;1;727;33.76%;TRUE;call;17/12/2027;803;
AAPL271217C00250000;10/03/2025 14:03;250;52.79;51.95;53.75;0.15;0.28%;34;5,486;33.33%;TRUE;call;17/12/2027;803;
AAPL271217C00255000;10/03/2025 13:47;255;49.61;49.55;50.55;0.01;0.02%;5;621;32.58%;TRUE;call;17/12/2027;803;
AAPL271217C00260000;10/03/2025 15:51;260;47.3;46.75;48;0.15;0.32%;71;2,681;32.23%;FALSE;call;17/12/2027;803;
AAPL271217C00265000;10/03/2025 11:16;265;44.75;44.2;45.35;0.08;0.18%;10;889;31.77%;FALSE;call;17/12/2027;803;
AAPL271217C00270000;10/03/2025 14:02;270;42.3;41.7;43.5;0.18;0.43%;16;2,910;31.80%;FALSE;call;17/12/2027;803;
AAPL271217C00275000;10/03/2025 13:20;275;39.95;39.7;40.1;0.62;1.58%;21;539;30.75%;FALSE;call;17/12/2027;803;
AAPL271217C00280000;10/03/2025 14:01;280;37.58;37.5;37.85;0.38;1.02%;37;2,484;30.42%;FALSE;call;17/12/2027;803;
AAPL271217C00285000;10/03/2025 12:24;285;35.97;35.35;35.7;0.77;2.19%;21;432;30.11%;FALSE;call;17/12/2027;803;
AAPL271217C00290000;10/03/2025 13:59;290;33.52;33.3;33.65;0.32;0.96%;177;1,733;29.82%;FALSE;call;17/12/2027;803;
AAPL271217C00295000;10/03/2025 13:59;295;31.61;31.35;31.7;0.25;0.80%;3;268;29.55%;FALSE;call;17/12/2027;803;
AAPL271217C00300000;10/03/2025 14:43;300;30;29.5;29.85;0.6;2.04%;21;5,421;29.29%;FALSE;call;17/12/2027;803;
AAPL271217C00305000;10/03/2025 11:16;305;28.2;27.7;28.05;0.33;1.18%;1;721;29.03%;FALSE;call;17/12/2027;803;
AAPL271217C00310000;10/03/2025 13:13;310;26.63;26.05;26.4;0.43;1.64%;2;674;28.82%;FALSE;call;17/12/2027;803;
AAPL271217C00315000;10/03/2025 13:13;315;25.09;24.45;24.8;0.47;1.91%;2;647;28.59%;FALSE;call;17/12/2027;803;
AAPL271217C00320000;10/03/2025 11:19;320;23.2;22.95;23.25;0.07;0.30%;11;617;28.36%;FALSE;call;17/12/2027;803;
AAPL271217C00325000;10/02/2025 15:50;325;21.55;21.5;21.85;0;0.00%;9;299;28.19%;FALSE;call;17/12/2027;803;
AAPL271217C00330000;10/02/2025 12:02;330;20.66;20.15;20.5;0.16;0.78%;2;360;28.00%;FALSE;call;17/12/2027;803;
AAPL271217C00335000;10/03/2025 13:23;335;19.37;18.9;19.2;0.29;1.52%;2;208;27.81%;FALSE;call;17/12/2027;803;
AAPL271217C00340000;10/03/2025 11:27;340;18.07;17.7;18;0.13;0.72%;4;207;27.65%;FALSE;call;17/12/2027;803;
AAPL271217C00345000;10/03/2025 13:58;345;16.74;16.55;16.85;0.12;0.72%;3;86;27.49%;FALSE;call;17/12/2027;803;
AAPL271217C00350000;10/03/2025 14:00;350;15.65;15.5;15.8;-0.24;-1.51%;15;757;27.36%;FALSE;call;17/12/2027;803;
AAPL271217C00355000;10/03/2025 11:26;355;14.58;14.5;14.8;0.54;3.85%;11;1,603;27.22%;FALSE;call;17/12/2027;803;
AAPL271217C00360000;10/03/2025 11:32;360;13.65;13.6;13.85;0.21;1.56%;20;393;27.09%;FALSE;call;17/12/2027;803;
AAPL271217C00365000;9/30/2025 11:26 AM;365;12.15;12.7;13;0;0.00%;1;103;27.00%;FALSE;call;17/12/2027;803;
AAPL271217C00370000;10/03/2025 15:52;370;11.97;11.9;12.15;-0.13;-1.07%;3;192;26.87%;FALSE;call;17/12/2027;803;
AAPL271217C00375000;10/02/2025 13:42;375;11.32;11.1;11.4;0;0.00%;1;212;26.79%;FALSE;call;17/12/2027;803;
AAPL271217C00380000;10/02/2025 12:45;380;10.55;10.4;11.65;0;0.00%;1;218;27.55%;FALSE;call;17/12/2027;803;
AAPL271217C00385000;10/03/2025 11:29;385;9.83;9.7;10;0.26;2.72%;10;139;26.62%;FALSE;call;17/12/2027;803;
AAPL271217C00390000;10/02/2025 14:41;390;9.4;9.1;9.35;0;0.00%;1;121;26.52%;FALSE;call;17/12/2027;803;
AAPL271217C00395000;10/03/2025 13:20;395;8.8;8.5;8.75;0.75;9.32%;3;79;26.44%;FALSE;call;17/12/2027;803;
AAPL271217C00400000;10/03/2025 11:53;400;8.25;7.95;8.2;0.29;3.64%;4;4,523;26.38%;FALSE;call;17/12/2027;803;
AAPL271217C00405000;10/02/2025 09:32;405;7.5;7.45;7.7;0;0.00%;1;132;26.33%;FALSE;call;17/12/2027;803;
AAPL271217C00410000;10/02/2025 10:05;410;6.6;6.95;7.2;0;0.00%;69;98;26.26%;FALSE;call;17/12/2027;803;
AAPL271217C00415000;10/02/2025 14:39;415;6.8;6.5;6.75;0;0.00%;2;90;26.21%;FALSE;call;17/12/2027;803;
AAPL271217C00420000;10/02/2025 11:36;420;6.25;6.1;7.3;0;0.00%;1;269;27.25%;FALSE;call;17/12/2027;803;
AAPL271217C00425000;10/02/2025 10:05;425;5.4;4.7;6.1;0;0.00%;2;105;26.32%;FALSE;call;17/12/2027;803;
AAPL271217C00430000;10/02/2025 10:05;430;5.49;3.35;5.55;0.44;8.71%;1;335;26.06%;FALSE;call;17/12/2027;803;
AAPL271217C00435000;10/03/2025 13:18;435;5.2;5;5.2;0.15;2.97%;2;217;26.02%;FALSE;call;17/12/2027;803;
AAPL271217C00440000;10/03/2025 14:54;440;4.85;4.65;4.9;0.05;1.04%;100;9,742;26.02%;FALSE;call;17/12/2027;803;
AAPL271217P00050000;10/02/2025 14:40;50;0.27;0.23;0.33;0;0.00%;42;486;49.10%;FALSE;put;17/12/2027;803;
AAPL271217P00055000;09/03/2025 15:01;55;0.39;0.29;0.39;0;0.00%;5;31;47.36%;FALSE;put;17/12/2027;803;
AAPL271217P00060000;9/18/2025 10:29 AM;60;0.44;0.36;0.46;0;0.00%;1;104;45.80%;FALSE;put;17/12/2027;803;
AAPL271217P00065000;9/29/2025 10:16 AM;65;0.5;0.43;0.54;0.01;2.04%;4;381;44.41%;FALSE;put;17/12/2027;803;
AAPL271217P00070000;9/22/2025 11:33 AM;70;0.56;0.2;0.63;0;0.00%;10;196;43.10%;FALSE;put;17/12/2027;803;
AAPL271217P00075000;9/23/2025 3:33 PM;75;0.67;0.65;0.72;0;0.00%;2;88;41.80%;FALSE;put;17/12/2027;803;
AAPL271217P00080000;9/29/2025 12:55 PM;80;0.81;0.53;0.84;0.01;1.25%;1;276;40.72%;FALSE;put;17/12/2027;803;
AAPL271217P00085000;10/02/2025 10:24;85;0.94;0.85;0.96;0;0.00%;3;78;39.62%;FALSE;put;17/12/2027;803;
AAPL271217P00090000;9/24/2025 12:55 PM;90;1.09;1;1.1;0;0.00%;7;75;38.64%;FALSE;put;17/12/2027;803;
AAPL271217P00095000;9/18/2025 11:20 AM;95;1.37;1.15;1.26;0;0.00%;1;33;37.72%;FALSE;put;17/12/2027;803;
AAPL271217P00100000;10/03/2025 09:59;100;1.4;1.33;1.81;0.01;0.72%;12;772;38.56%;FALSE;put;17/12/2027;803;
AAPL271217P00105000;9/24/2025 12:28 PM;105;1.67;1.53;1.85;0;0.00%;4;113;36.93%;FALSE;put;17/12/2027;803;
AAPL271217P00110000;10/02/2025 13:03;110;1.8;1.76;2.07;0;0.00%;1;984;36.05%;FALSE;put;17/12/2027;803;
AAPL271217P00115000;9/29/2025 3:50 PM;115;2.07;2.01;2.13;0;0.00%;1;880;34.59%;FALSE;put;17/12/2027;803;
AAPL271217P00120000;10/03/2025 10:15;120;2.31;2.08;2.61;-0.02;-0.86%;1;555;34.52%;FALSE;put;17/12/2027;803;
AAPL271217P00125000;10/03/2025 13:43;125;2.67;2.59;2.72;0.03;1.14%;1;634;33.23%;FALSE;put;17/12/2027;803;
AAPL271217P00130000;10/01/2025 10:16;130;3.01;2.93;3.1;0;0.00%;1;245;32.70%;FALSE;put;17/12/2027;803;
AAPL271217P00135000;10/02/2025 13:05;135;3.38;3.3;3.45;0.06;1.81%;20;242;32.01%;FALSE;put;17/12/2027;803;
AAPL271217P00140000;10/03/2025 15:58;140;3.8;3.7;3.85;-0.01;-0.26%;1;2,470;31.39%;FALSE;put;17/12/2027;803;
AAPL271217P00145000;10/01/2025 13:05;145;4.22;4.15;4.3;0;0.00%;5;231;30.82%;FALSE;put;17/12/2027;803;
AAPL271217P00150000;10/03/2025 10:59;150;4.7;4.6;4.8;-0.02;-0.42%;11;1,101;30.28%;FALSE;put;17/12/2027;803;
AAPL271217P00155000;9/22/2025 11:03 AM;155;5.22;5.15;5.35;0.02;0.38%;4;312;29.76%;FALSE;put;17/12/2027;803;
AAPL271217P00160000;10/02/2025 11:35;160;5.8;5.7;5.95;0;0.00%;2;1,153;29.26%;FALSE;put;17/12/2027;803;
AAPL271217P00165000;10/02/2025 11:45;165;6.43;6.35;6.55;0;0.00%;6;1,062;28.70%;FALSE;put;17/12/2027;803;
AAPL271217P00170000;10/02/2025 10:17;170;7.15;7;7.25;0;0.00%;11;953;28.22%;FALSE;put;17/12/2027;803;
AAPL271217P00175000;10/03/2025 15:54;175;7.95;7.75;8;0.1;1.27%;5;974;27.74%;FALSE;put;17/12/2027;803;
AAPL271217P00180000;10/03/2025 14:46;180;8.64;8.55;8.8;-0.01;-0.12%;6;2,925;27.26%;FALSE;put;17/12/2027;803;
AAPL271217P00185000;10/02/2025 10:12;185;9.54;9.4;9.65;0.04;0.42%;2;710;26.78%;FALSE;put;17/12/2027;803;
AAPL271217P00190000;10/03/2025 13:21;190;10.47;10.3;11.2;-0.23;-2.15%;2;1,238;26.98%;FALSE;put;17/12/2027;803;
AAPL271217P00195000;10/03/2025 15:30;195;11.55;11.3;12.55;-0.37;-3.10%;6;1,612;26.84%;FALSE;put;17/12/2027;803;
AAPL271217P00200000;10/03/2025 12:06;200;12.5;12.35;12.65;0;0.00%;3;5,663;25.44%;FALSE;put;17/12/2027;803;
AAPL271217P00205000;10/03/2025 13:19;205;13.67;13.5;13.8;-0.54;-3.80%;5;401;25.01%;FALSE;put;17/12/2027;803;
AAPL271217P00210000;10/03/2025 13:19;210;14.9;14.7;15.7;-0.11;-0.73%;4;1,599;25.17%;FALSE;put;17/12/2027;803;
AAPL271217P00215000;10/03/2025 13:19;215;16.16;16;16.35;-0.14;-0.86%;4;467;24.18%;FALSE;put;17/12/2027;803;
AAPL271217P00220000;10/03/2025 15:48;220;17.62;17.4;17.75;-0.08;-0.45%;3;662;23.77%;FALSE;put;17/12/2027;803;
AAPL271217P00225000;10/03/2025 13:19;225;19.15;18.9;19.25;-0.22;-1.14%;5;300;23.37%;FALSE;put;17/12/2027;803;
AAPL271217P00230000;10/03/2025 13:12;230;20.58;20.45;20.8;-0.15;-0.72%;2;1,489;22.94%;FALSE;put;17/12/2027;803;
AAPL271217P00235000;10/03/2025 13:22;235;22.3;22.15;22.5;-0.2;-0.89%;4;117;22.56%;FALSE;put;17/12/2027;803;
AAPL271217P00240000;10/03/2025 13:21;240;24.1;23.9;24.3;-0.22;-0.90%;4;330;22.18%;FALSE;put;17/12/2027;803;
AAPL271217P00245000;10/02/2025 11:37;245;26.06;25.75;27.15;-0.17;-0.65%;4;237;22.46%;FALSE;put;17/12/2027;803;
AAPL271217P00250000;10/03/2025 12:32;250;27.82;27.75;28.15;-0.48;-1.70%;4;613;21.39%;FALSE;put;17/12/2027;803;
AAPL271217P00255000;10/03/2025 14:59;255;30.03;29.8;31.2;-0.32;-1.05%;24;323;21.64%;FALSE;put;17/12/2027;803;
AAPL271217P00260000;10/03/2025 15:51;260;32.4;32;32.5;-0.26;-0.80%;49;678;20.64%;TRUE;put;17/12/2027;803;
AAPL271217P00265000;10/03/2025 13:17;265;34.46;34.35;34.8;-0.69;-1.96%;8;277;20.24%;TRUE;put;17/12/2027;803;
AAPL271217P00270000;10/03/2025 13:15;270;36.87;36.75;37.25;-0.61;-1.63%;7;377;19.86%;TRUE;put;17/12/2027;803;
AAPL271217P00275000;10/03/2025 12:56;275;39.29;39.3;39.85;-0.41;-1.03%;6;331;19.50%;TRUE;put;17/12/2027;803;
AAPL271217P00280000;10/03/2025 12:57;280;42.05;42;42.5;-0.76;-1.78%;7;988;19.09%;TRUE;put;17/12/2027;803;
AAPL271217P00285000;10/03/2025 12:51;285;44.67;43;45.35;-0.83;-1.82%;24;274;18.73%;TRUE;put;17/12/2027;803;
AAPL271217P00290000;10/03/2025 13:17;290;47.74;45.5;48.2;-0.53;-1.10%;2;620;18.29%;TRUE;put;17/12/2027;803;
AAPL271217P00295000;10/03/2025 12:47;295;50.76;50.75;51.3;-0.87;-1.69%;2;276;17.92%;TRUE;put;17/12/2027;803;
AAPL271217P00300000;10/02/2025 12:53;300;53.9;53.9;54.5;-0.73;-1.34%;1;263;17.53%;TRUE;put;17/12/2027;803;
AAPL271217P00305000;9/30/2025 1:06 PM;305;59.9;57.2;57.8;0;0.00%;2;9;17.12%;TRUE;put;17/12/2027;803;
AAPL271217P00310000;10/02/2025 12:53;310;61.45;60.6;61.25;0;0.00%;22;203;16.72%;TRUE;put;17/12/2027;803;
AAPL271217P00315000;9/30/2025 1:01 PM;315;67.12;64.15;64.8;0;0.00%;2;4;16.28%;TRUE;put;17/12/2027;803;
AAPL271217P00320000;10/02/2025 12:53;320;68.74;67.85;68.5;0;0.00%;54;158;15.85%;TRUE;put;17/12/2027;803;
AAPL271217P00325000;4/29/2025 2:29 PM;325;113.36;122.65;127.3;0;0.00%;2;0;52.19%;TRUE;put;17/12/2027;803;
AAPL271217P00330000;10/02/2025 12:53;330;76.56;75.15;76.95;0;0.00%;34;35;15.67%;TRUE;put;17/12/2027;803;
AAPL271217P00350000;9/25/2025 11:04 AM;350;97;92.25;94.1;0;0.00%;8;18;14.37%;TRUE;put;17/12/2027;803;
AAPL271217P00370000;4/15/2025 12:23 PM;370;166.14;0;0;0;0.00%;0;0;0.00%;TRUE;put;17/12/2027;803;
AAPL271217P00380000;9/15/2025 3:37 PM;380;144.12;119.9;123.85;0;0.00%;175;0;16.68%;TRUE;put;17/12/2027;803;
AAPL271217P00400000;9/24/2025 9:44 AM;400;147;139.95;144;0;0.00%;3;0;18.60%;TRUE;put;17/12/2027;803;
AAPL271217P00435000;5/14/2025 10:15 AM;435;221.93;236;241;0;0.00%;0;0;68.41%;TRUE;put;17/12/2027;803;
AAPL271217P00440000;9/15/2025 3:37 PM;440;204.02;179.5;184.45;0;0.00%;160;0;22.43%;TRUE;put;17/12/2027;803;
AAPL280121C00050000;10/01/2025 10:25;50;210.5;209;214;0;0.00%;7;9;73.19%;TRUE;call;21/01/2028;838;
